-0.16137,-6.21729,2.12085,0.301921,0.0163763,-1.11214,-5.91491,2.18874,0.77767,0
0.191491,-6.12854,1.18939,-1.23231,0.0163763,-0.16137,-6.21729,2.12085,0.301921,0.0163763
1.19095,-6.15004,1.16461,0.954749,0.0284254,0.191491,-6.12854,1.18939,-1.23231,0.0163763
-1.5701,-5.03572,2.05725,2.59358,0,-1.11214,-5.91491,2.18874,0.77767,0
-2.37797,-4.61111,1.64852,-0.292824,0,-1.5701,-5.03572,2.05725,2.59358,0
-0.843947,-4.35343,1.97258,-2.58249,0,-1.5701,-5.03572,2.05725,2.59358,0
-3.10664,-3.92903,1.71023,-2.49893,0,-2.37797,-4.61111,1.64852,-0.292824,0
-3.47395,-3.01123,1.55951,2.93212,0,-3.10664,-3.92903,1.71023,-2.49893,0
-3.69434,-2.04182,1.45145,1.0246,0,-3.47395,-3.01123,1.55951,2.93212,0
-4.05335,-1.11519,1.56314,2.41511,0,-3.69434,-2.04182,1.45145,1.0246,0
-2.83884,-5.45495,1.3737,-1.94526,0,-2.37797,-4.61111,1.64852,-0.292824,0
-2.79356,-1.94531,1.02804,-1.52045,0,-3.69434,-2.04182,1.45145,1.0246,0
-2.32306,-1.066,0.954207,1.42769,0,-2.79356,-1.94531,1.02804,-1.52045,0
-4.01356,-4.05733,1.41481,-0.66,0,-3.10664,-3.92903,1.71023,-2.49893,0
-4.18761,-0.124955,1.60066,-0.00914717,0,-4.05335,-1.11519,1.56314,2.41511,0
