-0.851084,-3.15249,1.45579,-0.492802,0,-1.59909,-2.48882,1.46134,-1.74906,0
-0.252032,-3.94645,1.55959,0.319996,0,-0.851084,-3.15249,1.45579,-0.492802,0
-0.983623,-4.52848,1.2046,-1.82009,0,-0.252032,-3.94645,1.55959,0.319996,0
-1.54224,-5.09542,1.81001,2.13703,0,-0.983623,-4.52848,1.2046,-1.82009,0
-1.11214,-5.91491,2.18874,0.77767,0,-1.54224,-5.09542,1.81001,2.13703,0
-0.16137,-6.21729,2.12085,0.301921,0,-1.11214,-5.91491,2.18874,0.77767,0
0.191491,-6.12854,1.18939,-1.23231,0,-0.16137,-6.21729,2.12085,0.301921,0
1.19095,-6.15004,1.16461,0.954749,0.000989044,0.191491,-6.12854,1.18939,-1.23231,0
-2.21091,-5.09857,1.58061,2.42501,0,-1.54224,-5.09542,1.81001,2.13703,0
2.17593,-5.98373,1.21103,-1.02377,0.000989044,1.19095,-6.15004,1.16461,0.954749,0.000989044
-1.61083,-1.49605,1.3419,2.12778,0,-1.59909,-2.48882,1.46134,-1.74906,0
-3.12156,-5.32297,1.23368,1.29617,0,-2.21091,-5.09857,1.58061,2.42501,0
-1.70987,-0.505695,1.24499,-2.5812,0,-1.61083,-1.49605,1.3419,2.12778,0
-0.79499,-0.152753,1.44103,-2.77286,0,-1.70987,-0.505695,1.24499,-2.5812,0
-2.01811,0.438657,1.13016,-0.39813,0,-1.70987,-0.505695,1.24499,-2.5812,0
