-3.75842,-1.59705,1.33692,-1.10465,0,-3.25288,-2.43681,1.13881,-2.932,0
-3.40998,-0.663899,1.24852,3.09907,0,-3.75842,-1.59705,1.33692,-1.10465,0
-4.11587,0.00135387,1.0053,2.59114,0.0240981,-3.40998,-0.663899,1.24852,3.09907,0
-2.26601,-2.59737,1.15662,-2.3865,0,-3.25288,-2.43681,1.13881,-2.932,0
-2.53021,-0.20981,1.10781,0.884538,0,-3.40998,-0.663899,1.24852,3.09907,0
-4.0404,0.996493,1.06856,-0.214222,0.0240981,-4.11587,0.00135387,1.0053,2.59114,0.0240981
-1.97403,0.620007,1.06226,-2.73296,0,-2.53021,-0.20981,1.10781,0.884538,0
-0.982836,0.751252,1.07964,1.5569,0,-1.97403,0.620007,1.06226,-2.73296,0
-0.619108,1.68137,1.02873,-3.00771,0,-0.982836,0.751252,1.07964,1.5569,0
-1.28679,-2.77824,1.24832,2.92317,0,-2.26601,-2.59737,1.15662,-2.3865,0
-0.359985,-3.15331,1.22936,0.545528,0,-1.28679,-2.77824,1.24832,2.92317,0
-4.11476,-2.94176,1.18547,1.96965,0,-3.25288,-2.43681,1.13881,-2.932,0
-3.43516,1.00385,1.86457,-1.04866,0.0240981,-4.0404,0.996493,1.06856,-0.214222,0.0240981
0.105882,2.35675,1.16379,0.0671342,0,-0.619108,1.68137,1.02873,-3.00771,0
-4.23045,-3.92596,1.31954,2.90895,0,-4.11476,-2.94176,1.18547,1.96965,0
2627,0,2.23354,-4.16077,1.86164,0.25991,0
