-3.16878,4.39883,1.2162,1.626,0,-4.0206,3.90663,1.39552,1.61953,0
-2.40271,4.89334,0.805608,-1.15428,0,-3.16878,4.39883,1.2162,1.626,0
-1.45663,5.13281,1.02378,-1.77203,0,-2.40271,4.89334,0.805608,-1.15428,0
-0.478875,5.13295,1.23351,2.71026,0,-1.45663,5.13281,1.02378,-1.77203,0
-0.535281,4.31691,1.80875,1.01375,0,-0.478875,5.13295,1.23351,2.71026,0
0.280298,3.74776,1.70439,-0.310936,0,-0.535281,4.31691,1.80875,1.01375,0
0.860182,2.93656,1.77983,-2.8253,0,0.280298,3.74776,1.70439,-0.310936,0
1.4636,2.14792,1.66176,1.14316,0,0.860182,2.93656,1.77983,-2.8253,0
1.79213,1.22257,1.47257,0.943485,0,1.4636,2.14792,1.66176,1.14316,0
2.75878,1.07074,1.26632,1.10644,0.000862457,1.79213,1.22257,1.47257,0.943485,0
-4.49631,3.02904,1.3361,-0.0337889,0,-4.0206,3.90663,1.39552,1.61953,0
-4.79796,2.09601,1.53222,-1.54149,0,-4.49631,3.02904,1.3361,-0.0337889,0
-4.76757,4.18631,1.99868,2.53998,0,-4.0206,3.90663,1.39552,1.61953,0
-5.03705,5.11544,1.74551,-1.02676,0,-4.76757,4.18631,1.99868,2.53998,0
-5.79391,2.18564,1.53914,1.96965,0,-4.79796,2.09601,1.53222,-1.54149,0
