-2.48563,-5.16138,1.75598,-0.810822,0,-1.69137,-4.94368,1.18875,-1.69547,0
-3.27607,-4.55216,1.69225,-2.29664,0.0706329,-2.48563,-5.16138,1.75598,-0.810822,0
-4.23997,-4.2876,1.72222,-1.78471,0.0849132,-3.27607,-4.55216,1.69225,-2.29664,0.0706329
-1.19189,-4.07738,1.18234,-2.23734,0,-1.69137,-4.94368,1.18875,-1.69547,0
-0.499979,-3.35601,1.21218,2.83656,0,-1.19189,-4.07738,1.18234,-2.23734,0
-4.73795,-3.43535,1.56194,-1.99545,0.0849132,-4.23997,-4.2876,1.72222,-1.78471,0.0849132
-1.17682,-5.79732,1.10782,1.17616,0,-1.69137,-4.94368,1.18875,-1.69547,0
-4.79849,-2.43737,1.58106,-3.05437,0.0849132,-4.73795,-3.43535,1.56194,-1.99545,0.0849132
-4.99966,-1.45849,1.54449,1.46978,0.0849132,-4.79849,-2.43737,1.58106,-3.05437,0.0849132
-4.76508,-0.538111,1.23165,-3.07226,0.0849132,-4.99966,-1.45849,1.54449,1.46978,0.0849132
-3.9769,0.0773204,1.23488,-2.31354,0.0849132,-4.76508,-0.538111,1.23165,-3.07226,0.0849132
-0.166739,-2.42426,1.35637,0.331721,0,-0.499979,-3.35601,1.21218,2.83656,0
-0.192884,-5.89775,1.25538,0.346633,0,-1.17682,-5.79732,1.10782,1.17616,0
-4.40694,0.966832,1.38926,1.84672,0.0849132,-3.9769,0.0773204,1.23488,-2.31354,0.0849132
-5.70387,-3.51404,1.80853,-0.309441,0.0849132,-4.73795,-3.43535,1.56194,-1.99545,0.0849132
