-2.48257,-4.0496,1.04935,2.0651,0,-2.40251,-3.1747,1.52699,-2.95021,0
-1.98672,-4.86378,0.747282,0.47262,0,-2.48257,-4.0496,1.04935,2.0651,0
-1.20041,-5.0155,1.34619,-1.27171,0,-1.98672,-4.86378,0.747282,0.47262,0
-0.331605,-5.49948,1.24158,1.69221,0,-1.20041,-5.0155,1.34619,-1.27171,0
-0.713491,-6.22108,1.56993,1.56321,0,-0.331605,-5.49948,1.24158,1.69221,0
0.121234,-6.72633,1.35095,-1.17343,0,-0.713491,-6.22108,1.56993,1.56321,0
1.11144,-6.58877,1.3272,1.84788,0.012313,0.121234,-6.72633,1.35095,-1.17343,0
-1.64334,-2.52544,1.48081,-1.91587,0,-2.40251,-3.1747,1.52699,-2.95021,0
-1.28573,-1.61084,1.2921,2.05555,0,-1.64334,-2.52544,1.48081,-1.91587,0
-0.287574,-1.55977,1.25921,-2.16244,0,-1.28573,-1.61084,1.2921,2.05555,0
-1.73169,-0.734866,1.47592,-2.14629,0,-1.28573,-1.61084,1.2921,2.05555,0
-1.64756,-3.7711,0.57481,2.62603,0,-2.48257,-4.0496,1.04935,2.0651,0
-2.07291,0.204231,1.43514,2.46875,0,-1.73169,-0.734866,1.47592,-2.14629,0
-2.79546,0.882491,1.56891,-2.66437,0,-2.07291,0.204231,1.43514,2.46875,0
-2.76598,1.82373,1.23246,0.635287,0,-2.79546,0.882491,1.56891,-2.66437,0
