-4.13326,2.26405,1.65584,2.01268,0.155272,-3.24507,1.8726,1.41523,2.07513,0
-3.5623,2.97961,2.05829,2.3014,0.178816,-4.13326,2.26405,1.65584,2.01268,0.155272
-2.86136,3.55861,1.64182,-1.15428,0.178816,-3.5623,2.97961,2.05829,2.3014,0.178816
-3.16542,0.880938,1.31397,0.795167,0,-3.24507,1.8726,1.41523,2.07513,0
-1.91673,3.88596,1.66452,2.47518,0.178816,-2.86136,3.55861,1.64182,-1.15428,0.178816
-0.926397,3.98258,1.56497,2.54764,0.178816,-1.91673,3.88596,1.66452,2.47518,0.178816
-3.3696,4.39584,1.84364,0.0974886,0.178816,-2.86136,3.55861,1.64182,-1.15428,0.178816
-4.22586,4.54978,1.35056,-1.24073,0.178816,-3.3696,4.39584,1.84364,0.0974886,0.178816
-3.65064,0.0331895,1.52818,0.641212,0,-3.16542,0.880938,1.31397,0.795167,0
-4.20779,-0.761231,1.77,-1.25275,0,-3.65064,0.0331895,1.52818,0.641212,0
-4.92635,5.24142,1.52649,-2.43464,0.197934,-4.22586,4.54978,1.35056,-1.24073,0.178816
-4.47197,-1.71989,1.87574,-0.361697,0,-4.20779,-0.761231,1.77,-1.25275,0
-3.73738,-2.38766,1.75544,2.30369,0,-4.47197,-1.71989,1.87574,-0.361697,0
-0.682713,3.07289,1.22867,-0.826089,0.178816,-0.926397,3.98258,1.56497,2.54764,0.178816
-0.125874,2.25375,1.36628,-0.889962,0.178816,-0.682713,3.07289,1.22867,-0.826089,0.178816
