4,4,0.13,-7.56835e-18
4,4,0.13,-9.88685e-18
4,4,0.13,-1.24498e-17
4,4,0.13,-1.45887e-17
4,4,0.13,-1.72547e-17
4,4,0.13,-1.94606e-17
4,4,0.13,-2.22021e-17
4,4,0.13,-2.43537e-17
4,4,0.13,-2.70603e-17
4,4,0.13,-2.92383e-17
4,4,0.13,-3.19235e-17
4,4,0.13,-3.41162e-17
4,4,0.13,-3.67905e-17
4,4,0.13,-3.89625e-17
4,4,0.13,-4.16447e-17
4,4,0.13,-4.38103e-17
4,4,0.13,-4.6461e-17
4,4,0.13,-4.86709e-17
4,4,0.13,-5.13438e-17
4,4,0.13,-5.35303e-17
4.00312,4,0.17427,-2.05442e-07
4.03385,4.00002,0.304735,2.21424e-06
4.07964,4.00009,0.453994,8.01887e-06
4.11118,4.00022,0.586857,7.23366e-06
4.12395,4.0001,0.689808,-0.0105162
4.12559,3.99772,0.759284,-0.0405123
4.12339,3.99325,0.800077,-0.0801996
4.12155,3.98792,0.819904,-0.122616
4.12149,3.98229,0.82778,-0.172596
4.12273,3.974,0.827981,-0.237483
4.12338,3.96402,0.824204,-0.306917
4.12291,3.95551,0.819522,-0.368735
4.12157,3.94711,0.815631,-0.443318
4.11918,3.93791,0.812767,-0.522901
4.11585,3.92984,0.810742,-0.587478
4.10925,3.9193,0.808251,-0.678141
4.10356,3.91238,0.808083,-0.753038
4.09677,3.90445,0.808052,-0.836218
4.08838,3.8963,0.807689,-0.918778
4.07964,3.88979,0.807076,-0.994859
4.07162,3.88491,0.807761,-1.0703
4.0652,3.88102,0.808133,-1.13006
4.05179,3.87419,0.807991,-1.23601
4.0438,3.87135,0.807568,-1.2944
4.03447,3.86897,0.80785,-1.36774
4.02186,3.86606,0.808418,-1.46969
4.01015,3.86439,0.808158,-1.55167
4.00087,3.86418,0.807628,-1.6156
3.98991,3.86497,0.808105,-1.70183
3.97921,3.86589,0.808434,-1.78455
3.96984,3.86739,0.808254,-1.85041
3.95717,3.87115,0.8075,-1.94164
3.94852,3.87474,0.808155,-2.01707
3.93864,3.87894,0.808431,-2.10017
3.93065,3.88304,0.808242,-2.16293
3.9194,3.89077,0.807454,-2.25739
3.91228,3.89685,0.808114,-2.33269
3.90655,3.90177,0.808396,-2.39217
3.89597,3.91243,0.808112,-2.49734
3.88951,3.92113,0.80744,-2.57239
3.88469,3.92906,0.808043,-2.64671
3.88106,3.93503,0.808345,-2.70237
3.87408,3.94871,0.808113,-2.81035
3.87061,3.95899,0.807459,-2.88523
3.85893,3.9541,0.81252,-2.96691
3.7785,3.87279,0.809683,-3.01472
3.63529,3.74405,0.798252,-3.05157
3.44314,3.56784,0.794704,-3.10146
3.44048,3.56526,0.794793,-3.10224
3.38877,3.5155,0.801162,-3.12045
3.37468,3.5253,0.818324,-3.13489
3.37687,3.53926,0.826328,3.13793
3.3895,3.55153,0.841009,3.09944
3.39476,3.54554,0.845132,3.07816
3.40195,3.52575,0.849954,3.03745
3.40966,3.48856,0.853779,2.97342
3.41666,3.45011,0.855718,2.90612
3.43103,3.3849,0.857255,2.77915
3.43144,3.38331,0.857278,2.77584
3.44146,3.34695,0.85773,2.69748
3.45879,3.29229,0.858269,2.57143
3.47257,3.25328,0.858656,2.4777
3.49242,3.20118,0.859271,2.35077
3.49878,3.18519,0.859499,2.31179
3.52021,3.1332,0.860307,2.18596
3.53802,3.09154,0.861018,2.08682
3.55664,3.04885,0.861742,1.98737
3.57436,3.00866,0.862417,1.89571
3.59578,2.96023,0.863235,1.78799
3.61682,2.91221,0.864036,1.68526
3.62978,2.88192,0.864821,1.62192
3.64309,2.85812,0.874466,1.56501
3.62859,2.91824,0.885117,1.55521
3.57595,2.99375,0.892519,1.58463
3.52478,3.03206,0.899186,1.6215
3.48175,3.04914,0.904238,1.66043
3.41623,3.05756,0.909472,1.73184
3.373,3.05632,0.910778,1.78275
3.31823,3.05114,0.910419,1.84625
3.27695,3.04583,0.909198,1.89208
3.20109,3.03443,0.905927,1.97166
3.15607,3.02708,0.903731,2.01664
3.0887,3.01559,0.900419,2.08149
3.03294,3.00575,0.897776,2.13325
2.9777,2.99571,0.895284,2.18317
2.93601,2.98794,0.893482,2.22004
2.88152,2.97755,0.891223,2.26746
2.81406,2.96437,0.888515,2.32494
2.75974,2.95352,0.886387,2.37051
2.70569,2.94249,0.884295,2.41557
