0.00143265,2.13765,1.81224,-0.968308,0,-0.821075,1.56891,1.80916,3.08763,0
0.404181,2.97603,1.44493,-2.84144,0,0.00143265,2.13765,1.81224,-0.968308,0
-0.279336,3.56029,1.88248,1.25857,0,0.404181,2.97603,1.44493,-2.84144,0
0.423091,3.95887,1.94026,1.13773,0.0285782,-0.279336,3.56029,1.88248,1.25857,0
0.641618,4.77903,1.4115,1.44538,0.0690233,0.423091,3.95887,1.94026,1.13773,0.0285782
-1.45859,0.8027,1.88984,1.46112,0,-0.821075,1.56891,1.80916,3.08763,0
-0.182972,3.04095,1.25771,-1.84965,0,0.404181,2.97603,1.44493,-2.84144,0
1.36535,2.77891,1.63805,-2.63523,0,0.404181,2.97603,1.44493,-2.84144,0
-1.97577,-0.0366589,1.72252,-0.257938,0,-1.45859,0.8027,1.88984,1.46112,0
-1.34988,-0.802265,1.57381,1.10186,0,-1.97577,-0.0366589,1.72252,-0.257938,0
-2.03894,-1.50719,1.4056,0.963034,0,-1.34988,-0.802265,1.57381,1.10186,0
-0.635092,-1.50157,1.58085,-1.65384,0,-1.34988,-0.802265,1.57381,1.10186,0
-2.95985,0.114078,1.62832,2.77059,0,-1.97577,-0.0366589,1.72252,-0.257938,0
-3.53587,-0.666977,1.86946,-1.05667,0,-2.95985,0.114078,1.62832,2.77059,0
-2.33548,-2.43922,1.61389,0.00672099,0,-2.03894,-1.50719,1.4056,0.963034,0
