-0.277818,-6.68168,1.48209,3.04126,0,-1.23981,-6.64697,1.21123,2.59235,0
0.644605,-6.56265,1.84947,0.731239,0,-0.277818,-6.68168,1.48209,3.04126,0
1.5041,-6.30728,1.40669,-1.08998,0.0142803,0.644605,-6.56265,1.84947,0.731239,0
-2.21835,-6.83914,1.28562,1.8364,0,-1.23981,-6.64697,1.21123,2.59235,0
-1.24862,-5.65134,1.11828,0.87423,0,-1.23981,-6.64697,1.21123,2.59235,0
-1.76207,-4.80716,1.27228,-0.541481,0,-1.24862,-5.65134,1.11828,0.87423,0
-2.73441,-4.86325,1.49904,-0.863102,0,-1.76207,-4.80716,1.27228,-0.541481,0
-1.31416,-3.92655,1.4269,-0.798246,0,-1.76207,-4.80716,1.27228,-0.541481,0
2.46402,-6.04472,1.30862,-2.39099,0.0142803,1.5041,-6.30728,1.40669,-1.08998,0.0142803
-0.499792,-3.42957,1.1272,-1.70295,0,-1.31416,-3.92655,1.4269,-0.798246,0
-3.6578,-5.09644,1.80392,0.777772,0,-2.73441,-4.86325,1.49904,-0.863102,0
-1.02153,-2.57817,1.07323,-2.44881,0,-0.499792,-3.42957,1.1272,-1.70295,0
-2.49523,-5.23045,0.963643,-2.75556,0,-2.73441,-4.86325,1.49904,-0.863102,0
-0.24076,-1.95806,0.996669,-0.117522,0,-1.02153,-2.57817,1.07323,-2.44881,0
-4.29079,-5.80324,2.11979,-0.985308,0,-3.6578,-5.09644,1.80392,0.777772,0
