-0.633132,-0.499792,0.802868,3.1405
-0.652189,-0.495412,0.807071,-3.09506
-0.671246,-0.491033,0.811274,-3.04744
-0.690302,-0.486653,0.815476,-2.99982
-0.709359,-0.482274,0.819679,-2.95219
-0.728416,-0.477894,0.823881,-2.90457
-0.747472,-0.473515,0.828084,-2.85695
-0.766529,-0.469135,0.832287,-2.80932
-0.785586,-0.464756,0.836489,-2.7617
-0.804643,-0.460377,0.840692,-2.71408
-0.823699,-0.455997,0.844895,-2.66645
-0.842756,-0.451618,0.849097,-2.61883
-0.861813,-0.447238,0.8533,-2.57121
-0.880869,-0.442859,0.857503,-2.52359
-0.899926,-0.438479,0.861705,-2.47596
-0.918983,-0.4341,0.865908,-2.42834
-0.93804,-0.42972,0.870111,-2.38072
-0.957096,-0.425341,0.874313,-2.33309
-0.976153,-0.420961,0.878516,-2.28547
-0.99521,-0.416582,0.882719,-2.23785
-1.01427,-0.412203,0.886921,-2.19022
-1.03332,-0.407823,0.891124,-2.1426
-1.05238,-0.403444,0.895327,-2.09498
-1.07144,-0.399064,0.899529,-2.04735
-1.09049,-0.394685,0.903732,-1.99973
-1.10955,-0.390305,0.907934,-1.95211
-1.12861,-0.385926,0.912137,-1.90448
-1.14766,-0.381546,0.91634,-1.85686
-1.16672,-0.377167,0.920542,-1.80924
-1.18578,-0.372787,0.924745,-1.76161
-1.20483,-0.368408,0.928948,-1.71399
-1.22389,-0.364028,0.93315,-1.66637
-1.24295,-0.359649,0.937353,-1.61874
-1.262,-0.35527,0.941556,-1.57112
-1.28106,-0.35089,0.945758,-1.5235
-1.30012,-0.346511,0.949961,-1.47588
-1.31917,-0.342131,0.954164,-1.42825
-1.33823,-0.337752,0.958366,-1.38063
-1.35729,-0.333372,0.962569,-1.33301
-1.37634,-0.328993,0.966772,-1.28538
-1.3954,-0.324613,0.970974,-1.23776
-1.41446,-0.320234,0.975177,-1.19014
-1.43351,-0.315854,0.979379,-1.14251
-1.45257,-0.311475,0.983582,-1.09489
-1.47163,-0.307095,0.987785,-1.04727
-1.49068,-0.302716,0.991987,-0.999643
-1.50974,-0.298337,0.99619,-0.95202
-1.5288,-0.293957,1.00039,-0.904397
-1.54785,-0.289578,1.0046,-0.856774
-1.56691,-0.285198,1.0088,-0.809151
-1.58597,-0.280819,1.013,-0.761527
-1.59055,-0.261537,1.01032,-0.79542
-1.59514,-0.242255,1.00764,-0.829313
-1.59972,-0.222972,1.00497,-0.863206
-1.60431,-0.20369,1.00229,-0.897099
-1.6089,-0.184408,0.999609,-0.930992
-1.61348,-0.165126,0.996931,-0.964886
-1.61807,-0.145844,0.994253,-0.998779
-1.62265,-0.126562,0.991574,-1.03267
-1.62724,-0.10728,0.988896,-1.06656
-1.63182,-0.0879976,0.986218,-1.10046
-1.63641,-0.0687155,0.98354,-1.13435
-1.64099,-0.0494334,0.980861,-1.16824
-1.64558,-0.0301513,0.978183,-1.20214
-1.65016,-0.0108692,0.975505,-1.23603
-1.65475,0.00841294,0.972826,-1.26992
-1.65934,0.0276951,0.970148,-1.30382
-1.66392,0.0469772,0.96747,-1.33771
-1.66851,0.0662593,0.964792,-1.3716
-1.67309,0.0855414,0.962113,-1.40549
-1.67768,0.104823,0.959435,-1.43939
-1.68226,0.124106,0.956757,-1.47328
-1.68685,0.143388,0.954078,-1.50717
-1.69143,0.16267,0.9514,-1.54107
-1.69602,0.181952,0.948722,-1.57496
-1.70061,0.201234,0.946044,-1.60885
-1.70519,0.220516,0.943365,-1.64275
-1.70978,0.239798,0.940687,-1.67664
-1.71436,0.25908,0.938009,-1.71053
-1.71895,0.278363,0.93533,-1.74443
-1.72353,0.297645,0.932652,-1.77832
-1.72812,0.316927,0.929974,-1.81221
-1.7327,0.336209,0.927296,-1.8461
-1.73729,0.355491,0.924617,-1.88
-1.74188,0.374773,0.921939,-1.91389
-1.74646,0.394055,0.919261,-1.94778
-1.75105,0.413337,0.916582,-1.98168
-1.75563,0.432619,0.913904,-2.01557
-1.76022,0.451902,0.911226,-2.04946
-1.7648,0.471184,0.908548,-2.08336
-1.76939,0.490466,0.905869,-2.11725
-1.77397,0.509748,0.903191,-2.15114
-1.77856,0.52903,0.900513,-2.18503
-1.78314,0.548312,0.897834,-2.21893
-1.78773,0.567594,0.895156,-2.25282
-1.79232,0.586876,0.892478,-2.28671
-1.7969,0.606158,0.8898,-2.32061
-1.80149,0.625441,0.887121,-2.3545
-1.80607,0.644723,0.884443,-2.38839
-1.81066,0.664005,0.881765,-2.42229
-1.81524,0.683287,0.879086,-2.45618
-1.82488,0.700056,0.884182,-2.41688
-1.83451,0.716826,0.889278,-2.37758
-1.84415,0.733595,0.894373,-2.33827
-1.85378,0.750365,0.899469,-2.29897
-1.86341,0.767134,0.904565,-2.25967
-1.87305,0.783904,0.90966,-2.22037
-1.88268,0.800673,0.914756,-2.18107
