-1.23981,-6.64697,1.21123,2.59235,0,-1.93812,-5.97395,0.967486,2.14747,0
-0.277818,-6.68168,1.48209,3.04126,0,-1.23981,-6.64697,1.21123,2.59235,0
0.644605,-6.56265,1.84947,0.731239,0,-0.277818,-6.68168,1.48209,3.04126,0
1.5041,-6.30728,1.40669,-1.08998,0.00866146,0.644605,-6.56265,1.84947,0.731239,0
-2.07893,-5.68694,1.91501,2.86417,0,-1.93812,-5.97395,0.967486,2.14747,0
-2.58635,-4.82987,1.82572,0.558152,0,-2.07893,-5.68694,1.91501,2.86417,0
-2.89244,-3.88124,1.9058,-0.277646,0,-2.58635,-4.82987,1.82572,0.558152,0
-3.03652,-2.91172,1.70764,-0.585624,0,-2.89244,-3.88124,1.9058,-0.277646,0
-3.52635,-5.12534,1.65515,-0.233865,0,-2.58635,-4.82987,1.82572,0.558152,0
-2.39991,-2.14279,1.64871,0.738517,0,-3.03652,-2.91172,1.70764,-0.585624,0
-1.60045,-1.54246,1.62708,-2.07906,0,-2.39991,-2.14279,1.64871,0.738517,0
-0.630246,-1.48842,1.86327,-0.382371,0,-1.60045,-1.54246,1.62708,-2.07906,0
-0.641475,-0.495548,1.98193,1.12801,0,-0.630246,-1.48842,1.86327,-0.382371,0
-0.558172,0.476337,1.7617,3.12876,0,-0.641475,-0.495548,1.98193,1.12801,0
-1.37564,0.98756,1.49637,-0.749266,0,-0.558172,0.476337,1.7617,3.12876,0
