-2.96481,2.22738,1.36262,-3.03244,0,-2.29519,1.52081,1.13376,-0.491092,0
-3.29514,1.93374,1.89994,1.20627,0.109651,-2.96481,2.22738,1.36262,-3.03244,0
-3.89642,1.25861,1.47257,-0.0370991,0.109651,-3.29514,1.93374,1.89994,1.20627,0.109651
-4.55457,2.00818,1.40198,0.895485,0.129821,-3.89642,1.25861,1.47257,-0.0370991,0.109651
-1.8695,0.619093,1.20926,0.558992,0.0776359,-2.29519,1.52081,1.13376,-0.491092,0
-1.08514,-0.000897301,1.18962,1.66631,0.195357,-1.8695,0.619093,1.20926,0.558992,0.0776359
-1.43175,-0.938038,1.14928,-0.0583296,0.195357,-1.08514,-0.000897301,1.18962,1.66631,0.195357
-4.14158,0.289314,1.4918,1.59692,0.109651,-3.89642,1.25861,1.47257,-0.0370991,0.109651
-4.95559,-0.268655,1.65324,0.66571,0.109651,-4.14158,0.289314,1.4918,1.59692,0.109651
-0.678576,-1.59586,1.14794,-0.316793,0.195357,-1.43175,-0.938038,1.14928,-0.0583296,0.195357
-0.243419,0.531845,1.10189,2.55518,0.209638,-1.08514,-0.000897301,1.18962,1.66631,0.195357
-2.01124,-1.53561,1.70344,-0.521083,0.195357,-1.43175,-0.938038,1.14928,-0.0583296,0.195357
-4.95272,-1.24895,1.4557,2.89478,0.109651,-4.95559,-0.268655,1.65324,0.66571,0.109651
-2.09937,-2.5307,1.65837,1.79082,0.195357,-2.01124,-1.53561,1.70344,-0.521083,0.195357
-4.0566,2.21861,1.75136,-2.69836,0.129821,-4.55457,2.00818,1.40198,0.895485,0.129821
