3.28429,-5.65171,1.59527,-2.59187,0,2.98981,-6.60169,1.69922,0.149687,0
3.49706,-4.67462,1.60087,1.16594,0,3.28429,-5.65171,1.59527,-2.59187,0
4.16003,-4.47449,0.879473,1.13239,0,3.49706,-4.67462,1.60087,1.16594,0
4.109,-3.47685,0.925364,1.12856,0,4.16003,-4.47449,0.879473,1.13239,0
5.0874,-4.7696,1.10947,1.02703,0,4.16003,-4.47449,0.879473,1.13239,0
5.26449,-4.36021,2.00448,-1.02363,0,5.0874,-4.7696,1.10947,1.02703,0
3.99946,-2.51183,1.16354,0.797791,0.0157603,4.109,-3.47685,0.925364,1.12856,0
2.5385,-4.41524,1.71874,1.06555,0,3.49706,-4.67462,1.60087,1.16594,0
1.83198,-3.70969,1.77381,0.963734,0,2.5385,-4.41524,1.71874,1.06555,0
2.07023,-6.83851,1.38568,-0.791842,0,2.98981,-6.60169,1.69922,0.149687,0
1.92179,-5.91524,1.03139,-2.07921,0,2.07023,-6.83851,1.38568,-0.791842,0
6.07098,-4.91543,1.80126,1.65082,0,5.26449,-4.36021,2.00448,-1.02363,0
3.4156,-5.14581,1.97117,1.62949,0,3.49706,-4.67462,1.60087,1.16594,0
6.35966,-4.20321,1.16141,-0.856825,0.00193263,6.07098,-4.91543,1.80126,1.65082,0
1.12995,-6.47186,0.780051,2.29677,0.0285607,1.92179,-5.91524,1.03139,-2.07921,0
