-2.86102,-4.83278,2.01576,1.67008,0,-3.69387,-4.28261,1.95515,2.16395,0
-2.00222,-4.87244,1.505,-1.88153,0,-2.86102,-4.83278,2.01576,1.67008,0
-1.22029,-5.42976,1.78426,-0.266094,0,-2.00222,-4.87244,1.505,-1.88153,0
-0.317876,-5.69173,2.12634,2.60047,0,-1.22029,-5.42976,1.78426,-0.266094,0
0.302673,-6.34325,1.68993,1.24606,0.0105069,-0.317876,-5.69173,2.12634,2.60047,0
-4.19472,-3.41872,2.00861,2.92784,0,-3.69387,-4.28261,1.95515,2.16395,0
-3.71885,-2.55288,1.85415,-2.28475,0,-4.19472,-3.41872,2.00861,2.92784,0
-3.42688,-2.77572,0.924043,-2.36403,0,-3.71885,-2.55288,1.85415,-2.28475,0
-2.66197,-2.13168,0.912668,-2.63408,0,-3.42688,-2.77572,0.924043,-2.36403,0
-5.03599,-3.32058,1.47697,1.08384,0,-4.19472,-3.41872,2.00861,2.92784,0
-2.63384,-1.13561,0.99655,2.28869,0,-2.66197,-2.13168,0.912668,-2.63408,0
-1.65815,-1.00606,1.17336,2.81548,0,-2.63384,-1.13561,0.99655,2.28869,0
-0.708706,-0.731394,1.32536,0.0495575,0,-1.65815,-1.00606,1.17336,2.81548,0
-3.18116,-0.31603,1.16607,2.40268,0,-2.63384,-1.13561,0.99655,2.28869,0
-3.51609,0.605531,1.3624,2.38368,0,-3.18116,-0.31603,1.16607,2.40268,0
