-2.76773e-11,2.48133e-11,0.13,-9.17257e-18
-2.76773e-11,2.48133e-11,0.13,-1.15119e-17
-3.88685e-11,1.15919e-11,0.13,-1.37064e-17
-3.88685e-11,1.15919e-11,0.13,-1.62182e-17
-2.76773e-11,2.48133e-11,0.13,-1.89205e-17
-3.88685e-11,1.15919e-11,0.13,-2.10906e-17
-2.76773e-11,2.48133e-11,0.13,-2.38088e-17
-3.88685e-11,1.15919e-11,0.13,-2.60166e-17
-2.76773e-11,2.48133e-11,0.13,-2.87188e-17
-3.88685e-11,1.15919e-11,0.13,-3.08759e-17
-2.76773e-11,2.48133e-11,0.13,-3.35358e-17
-3.88685e-11,1.15919e-11,0.13,-3.57189e-17
-2.76773e-11,2.48133e-11,0.13,-3.83895e-17
-3.88685e-11,1.15919e-11,0.13,-4.05492e-17
-2.76773e-11,2.48133e-11,0.13,-4.32606e-17
-3.88686e-11,1.15919e-11,0.13,-4.54375e-17
-2.76773e-11,2.48133e-11,0.13,-4.81056e-17
-3.88686e-11,1.15919e-11,0.13,-5.02852e-17
-2.76774e-11,2.48133e-11,0.13,-5.29517e-17
0.000762482,8.07231e-08,0.149831,-4.99555e-08
0.023747,9.17737e-06,0.266955,1.00505e-06
0.0671835,6.22912e-05,0.406666,8.66861e-06
0.105695,0.000201735,0.560208,8.12774e-06
0.121821,0.000298328,0.671636,-0.00394564
0.125298,-0.00123507,0.748769,-0.0285136
0.123691,-0.00519207,0.794866,-0.0662789
0.121714,-0.0104017,0.817872,-0.108884
0.121266,-0.0151781,0.826037,-0.148423
0.122207,-0.0215788,0.828008,-0.203592
0.123574,-0.0332382,0.824307,-0.286742
0.123298,-0.0427438,0.819339,-0.355689
0.122279,-0.0504386,0.815663,-0.42135
0.120108,-0.0599984,0.8129,-0.504342
0.116064,-0.0701165,0.810555,-0.586685
0.110538,-0.0789828,0.808581,-0.664174
0.104887,-0.0860029,0.807872,-0.736528
0.0941117,-0.098403,0.808076,-0.864661
0.0801037,-0.109829,0.807315,-0.990645
0.0797661,-0.110051,0.807286,-0.993534
0.0674291,-0.117665,0.808253,-1.1095
0.0670462,-0.117905,0.808268,-1.11287
0.0505525,-0.126373,0.808094,-1.24327
0.0302536,-0.131979,0.808208,-1.40414
