3.51128,-2.36794,0.793901,-3.08362
3.53023,-2.36164,0.79508,-3.06598
3.54917,-2.35534,0.796259,-3.04833
3.56811,-2.34904,0.797439,-3.03069
3.58706,-2.34274,0.798618,-3.01304
3.606,-2.33643,0.799797,-2.9954
3.62495,-2.33013,0.800976,-2.97776
3.64389,-2.32383,0.802156,-2.96011
3.66284,-2.31753,0.803335,-2.94247
3.68178,-2.31123,0.804514,-2.92482
3.70073,-2.30493,0.805693,-2.90718
3.71967,-2.29863,0.806873,-2.88954
3.73862,-2.29233,0.808052,-2.87189
3.75756,-2.28602,0.809231,-2.85425
3.77651,-2.27972,0.81041,-2.8366
3.79545,-2.27342,0.81159,-2.81896
3.8144,-2.26712,0.812769,-2.80132
3.83334,-2.26082,0.813948,-2.78367
3.85229,-2.25452,0.815128,-2.76603
3.87123,-2.24822,0.816307,-2.74838
3.89017,-2.24191,0.817486,-2.73074
3.90912,-2.23561,0.818665,-2.7131
3.92806,-2.22931,0.819845,-2.69545
3.94701,-2.22301,0.821024,-2.67781
3.96595,-2.21671,0.822203,-2.66016
3.9849,-2.21041,0.823382,-2.64252
4.00384,-2.20411,0.824562,-2.62488
4.02279,-2.19781,0.825741,-2.60723
4.04173,-2.1915,0.82692,-2.58959
4.06068,-2.1852,0.8281,-2.57194
4.07962,-2.1789,0.829279,-2.5543
4.09857,-2.1726,0.830458,-2.53666
4.11751,-2.1663,0.831637,-2.51901
4.13646,-2.16,0.832817,-2.50137
4.1554,-2.1537,0.833996,-2.48372
4.17435,-2.14739,0.835175,-2.46608
4.19329,-2.14109,0.836354,-2.44844
4.21224,-2.13479,0.837534,-2.43079
4.23118,-2.12849,0.838713,-2.41315
4.25012,-2.12219,0.839892,-2.3955
4.26907,-2.11589,0.841072,-2.37786
4.28801,-2.10959,0.842251,-2.36022
4.30696,-2.10329,0.84343,-2.34257
4.3259,-2.09698,0.844609,-2.32493
4.34485,-2.09068,0.845789,-2.30728
4.36379,-2.08438,0.846968,-2.28964
4.38274,-2.07808,0.848147,-2.272
4.40168,-2.07178,0.849326,-2.25435
4.42063,-2.06548,0.850506,-2.23671
4.43957,-2.05918,0.851685,-2.21906
4.45852,-2.05287,0.852864,-2.20142
4.47746,-2.04657,0.854043,-2.18378
4.49641,-2.04027,0.855223,-2.16613
4.51535,-2.03397,0.856402,-2.14849
4.5343,-2.02767,0.857581,-2.13084
4.55324,-2.02137,0.858761,-2.1132
4.57218,-2.01507,0.85994,-2.09556
4.59113,-2.00877,0.861119,-2.07791
4.61007,-2.00246,0.862298,-2.06027
4.62902,-1.99616,0.863478,-2.04262
4.64796,-1.98986,0.864657,-2.02498
4.66691,-1.98356,0.865836,-2.00734
4.68585,-1.97726,0.867015,-1.98969
4.7048,-1.97096,0.868195,-1.97205
4.72374,-1.96466,0.869374,-1.9544
4.74269,-1.95835,0.870553,-1.93676
4.76163,-1.95205,0.871733,-1.91911
4.78058,-1.94575,0.872912,-1.90147
4.79952,-1.93945,0.874091,-1.88383
4.81847,-1.93315,0.87527,-1.86618
4.83741,-1.92685,0.87645,-1.84854
4.85636,-1.92055,0.877629,-1.83089
4.8753,-1.91425,0.878808,-1.81325
4.89425,-1.90794,0.879987,-1.79561
4.91319,-1.90164,0.881167,-1.77796
4.93213,-1.89534,0.882346,-1.76032
4.95108,-1.88904,0.883525,-1.74267
4.97002,-1.88274,0.884704,-1.72503
4.98897,-1.87644,0.885884,-1.70739
5.00791,-1.87014,0.887063,-1.68974
5.02686,-1.86383,0.888242,-1.6721
5.0458,-1.85753,0.889422,-1.65445
5.06475,-1.85123,0.890601,-1.63681
5.08369,-1.84493,0.89178,-1.61917
5.10264,-1.83863,0.892959,-1.60152
5.12158,-1.83233,0.894139,-1.58388
5.14053,-1.82603,0.895318,-1.56623
5.15947,-1.81973,0.896497,-1.54859
5.17842,-1.81342,0.897676,-1.53095
