-0.632175,-0.526765,0.805826,-2.99332
-0.647655,-0.5158,0.812161,-2.97847
-0.663136,-0.504835,0.818497,-2.96362
-0.678616,-0.493871,0.824832,-2.94877
-0.694096,-0.482906,0.831168,-2.93392
-0.709576,-0.471942,0.837503,-2.91907
-0.725057,-0.460977,0.843839,-2.90422
-0.740537,-0.450012,0.850174,-2.88937
-0.756017,-0.439048,0.85651,-2.87453
-0.771497,-0.428083,0.862845,-2.85968
-0.786978,-0.417118,0.869181,-2.84483
-0.802458,-0.406154,0.875516,-2.82998
-0.817938,-0.395189,0.881852,-2.81513
-0.833418,-0.384224,0.888187,-2.80028
-0.848899,-0.37326,0.894523,-2.78543
-0.864379,-0.362295,0.900858,-2.77058
-0.879859,-0.351331,0.907194,-2.75573
-0.895339,-0.340366,0.913529,-2.74088
-0.91082,-0.329401,0.919865,-2.72603
-0.9263,-0.318437,0.9262,-2.71118
-0.94178,-0.307472,0.932536,-2.69634
-0.95726,-0.296507,0.938871,-2.68149
-0.972741,-0.285543,0.945207,-2.66664
-0.988221,-0.274578,0.951542,-2.65179
-1.0037,-0.263614,0.957878,-2.63694
-1.01918,-0.252649,0.964213,-2.62209
-1.03466,-0.241684,0.970548,-2.60724
-1.05014,-0.23072,0.976884,-2.59239
-1.06562,-0.219755,0.983219,-2.57754
-1.0811,-0.20879,0.989555,-2.56269
-1.09658,-0.197826,0.99589,-2.54784
-1.11206,-0.186861,1.00223,-2.53299
-1.12754,-0.175896,1.00856,-2.51814
-1.14302,-0.164932,1.0149,-2.5033
-1.1585,-0.153967,1.02123,-2.48845
-1.17398,-0.143003,1.02757,-2.4736
-1.18946,-0.132038,1.0339,-2.45875
-1.20494,-0.121073,1.04024,-2.4439
-1.22042,-0.110109,1.04657,-2.42905
-1.23591,-0.0991441,1.05291,-2.4142
-1.25139,-0.0881794,1.05925,-2.39935
-1.26687,-0.0772148,1.06558,-2.3845
-1.28235,-0.0662502,1.07192,-2.36965
-1.29783,-0.0552855,1.07825,-2.3548
-1.31331,-0.0443209,1.08459,-2.33995
-1.32879,-0.0333563,1.09092,-2.3251
-1.34427,-0.0223916,1.09726,-2.31026
-1.35975,-0.011427,1.10359,-2.29541
-1.37523,-0.000462387,1.10993,-2.28056
